Time[s], BSYNC, VIDEO, INTENS
0.43026453, 1, 0, 1
0.43026516, 1, 1, 1
0.43026546, 1, 0, 1
0.43026566, 1, 1, 1
0.43026697, 1, 0, 1
0.43026740, 1, 1, 1
0.43026873, 1, 0, 1
0.43026913, 1, 1, 1
0.43027039, 1, 0, 1
0.43027051, 1, 1, 1
0.43027085, 1, 0, 1
0.43027109, 1, 1, 1
0.43027148, 1, 0, 1
0.43027174, 1, 1, 1
0.43027212, 1, 0, 1
0.43027268, 1, 1, 1
0.43027304, 1, 0, 1
0.43027319, 1, 1, 1
0.43027453, 1, 0, 1
0.43027492, 1, 1, 1
0.43027621, 1, 0, 1
0.43027666, 1, 1, 1
0.43027792, 1, 0, 1
0.43027803, 1, 1, 1
0.43027840, 1, 0, 1
0.43030759, 0, 0, 1
0.43031246, 1, 0, 1
0.43032007, 1, 1, 1
0.43032031, 1, 0, 1
0.43032043, 1, 1, 1
0.43032081, 1, 0, 1
0.43032087, 1, 1, 1
0.43032349, 1, 0, 1
0.43032369, 1, 1, 1
0.43032407, 1, 0, 1
0.43032412, 1, 1, 1
0.43032590, 1, 0, 1
0.43032680, 1, 1, 1
0.43032708, 1, 0, 1
0.43032767, 1, 1, 1
0.43032800, 1, 0, 1
0.43032817, 1, 1, 1
0.43033123, 1, 0, 1
0.43033128, 1, 1, 1
0.43033242, 1, 0, 1
0.43033259, 1, 1, 1
0.43033295, 1, 0, 1
0.43033302, 1, 1, 1
0.43033340, 1, 0, 1
0.43033353, 1, 1, 1
0.43033395, 1, 0, 1
0.43033433, 1, 1, 1
0.43033463, 1, 0, 1
0.43033519, 1, 1, 1
0.43033557, 1, 0, 1
0.43033570, 1, 1, 1
0.43033699, 1, 0, 1
0.43033707, 1, 1, 1
0.43033875, 1, 0, 1
0.43033881, 1, 1, 1
0.43033990, 1, 0, 1
0.43034011, 1, 1, 1
0.43034049, 1, 0, 1
0.43034054, 1, 1, 1
0.43034090, 1, 0, 1
0.43037012, 0, 0, 1
0.43037497, 1, 0, 1
0.43038259, 1, 1, 1
0.43038283, 1, 0, 1
0.43038295, 1, 1, 1
0.43038331, 1, 0, 1
0.43038338, 1, 1, 1
0.43038372, 1, 0, 1
0.43038410, 1, 1, 1
0.43038486, 1, 0, 1
0.43038489, 1, 1, 1
0.43038527, 1, 0, 1
0.43038562, 1, 1, 1
0.43038598, 1, 0, 1
0.43038620, 1, 1, 1
0.43038657, 1, 0, 1
0.43038664, 1, 1, 1
0.43038698, 1, 0, 1
0.43038722, 1, 1, 1
0.43038792, 1, 0, 1
0.43038931, 1, 1, 1
0.43038962, 1, 0, 1
0.43039018, 1, 1, 1
0.43039053, 1, 0, 1
0.43039069, 1, 1, 1
0.43039202, 1, 0, 1
0.43039206, 1, 1, 1
0.43039375, 1, 0, 1
0.43039380, 1, 1, 1
0.43039494, 1, 0, 1
0.43039510, 1, 1, 1
0.43039543, 1, 0, 1
0.43039554, 1, 1, 1
0.43039593, 1, 0, 1
0.43039597, 1, 1, 1
0.43039636, 1, 0, 1
0.43039684, 1, 1, 1
0.43039711, 1, 0, 1
0.43039771, 1, 1, 1
0.43039804, 1, 0, 1
0.43039821, 1, 1, 1
0.43040125, 1, 0, 1
0.43040132, 1, 1, 1
0.43040243, 1, 0, 1
0.43040263, 1, 1, 1
0.43040301, 1, 0, 1
0.43040306, 1, 1, 1
0.43040347, 1, 0, 1
0.43043260, 0, 0, 1
0.43043749, 1, 0, 1
0.43044510, 1, 1, 1
0.43044536, 1, 0, 1
0.43044539, 1, 1, 1
0.43044574, 1, 0, 1
0.43044589, 1, 1, 1
0.43044852, 1, 0, 1
0.43044872, 1, 1, 1
0.43044909, 1, 0, 1
0.43044915, 1, 1, 1
0.43045045, 1, 0, 1
0.43045176, 1, 1, 1
0.43045208, 1, 0, 1
0.43045277, 1, 1, 1
0.43045311, 1, 0, 1
0.43045320, 1, 1, 1
0.43045618, 1, 0, 1
0.43045624, 1, 1, 1
0.43045835, 1, 0, 1
0.43045841, 1, 1, 1
0.43045882, 1, 0, 1
0.43045928, 1, 1, 1
0.43045955, 1, 0, 1
0.43046029, 1, 1, 1
0.43046065, 1, 0, 1
0.43046073, 1, 1, 1
0.43046236, 1, 0, 1
0.43046246, 1, 1, 1
0.43046415, 1, 0, 1
0.43046420, 1, 1, 1
0.43046584, 1, 0, 1
0.43049511, 0, 0, 1
0.43050000, 1, 0, 1
0.43050761, 1, 1, 1
0.43050813, 1, 0, 1
0.43050834, 1, 1, 1
0.43051064, 1, 0, 1
0.43051072, 1, 1, 1
0.43051121, 1, 0, 1
0.43051130, 1, 1, 1
0.43051335, 1, 0, 1
0.43051398, 1, 1, 1
0.43051457, 1, 0, 1
0.43051535, 1, 1, 1
0.43051569, 1, 0, 1
0.43051579, 1, 1, 1
0.43051735, 1, 0, 1
0.43051745, 1, 1, 1
0.43051906, 1, 0, 1
0.43051919, 1, 1, 1
0.43052082, 1, 0, 1
0.43052150, 1, 1, 1
0.43052207, 1, 0, 1
0.43052288, 1, 1, 1
0.43052326, 1, 0, 1
0.43052331, 1, 1, 1
0.43052383, 1, 0, 1
0.43052389, 1, 1, 1
0.43052488, 1, 0, 1
0.43052497, 1, 1, 1
0.43052614, 1, 0, 1
0.43052621, 1, 1, 1
0.43052658, 1, 0, 1
0.43052671, 1, 1, 1
0.43052733, 1, 0, 1
0.43052736, 1, 1, 1
0.43052832, 1, 0, 1
0.43055769, 0, 0, 1
0.43056251, 1, 0, 1
0.43062013, 0, 0, 1
0.43062502, 1, 0, 1
0.43068267, 0, 0, 1
0.43068754, 1, 0, 1
0.43074516, 0, 0, 1
0.43075004, 1, 0, 1
0.43076751, 1, 1, 1
0.43076781, 1, 0, 1
0.43077047, 1, 1, 1
0.43077101, 1, 0, 1
0.43077156, 1, 1, 1
0.43077188, 1, 0, 1
0.43077228, 1, 1, 1
0.43077264, 1, 0, 1
0.43077402, 1, 1, 1
0.43077432, 1, 0, 1
0.43077872, 1, 1, 1
0.43077910, 1, 0, 1
0.43077915, 1, 1, 1
0.43078034, 1, 0, 1
0.43078053, 1, 1, 1
0.43078090, 1, 0, 1
0.43080769, 0, 0, 1
0.43081256, 1, 0, 1
0.43083002, 1, 1, 1
0.43083025, 1, 0, 1
0.43083291, 1, 1, 1
0.43083319, 1, 0, 1
0.43083327, 1, 1, 1
0.43083366, 1, 0, 1
0.43083407, 1, 1, 1
0.43083441, 1, 0, 1
0.43083479, 1, 1, 1
0.43083524, 1, 0, 1
0.43083653, 1, 1, 1
0.43083677, 1, 0, 1
0.43084116, 1, 1, 1
0.43084150, 1, 0, 1
0.43084159, 1, 1, 1
0.43084190, 1, 0, 1
0.43084196, 1, 1, 1
0.43084346, 1, 0, 1
0.43087019, 0, 0, 1
0.43087507, 1, 0, 1
0.43089253, 1, 1, 1
0.43089277, 1, 0, 1
0.43089543, 1, 1, 1
0.43089567, 1, 0, 1
0.43089658, 1, 1, 1
0.43089700, 1, 0, 1
0.43089731, 1, 1, 1
0.43089765, 1, 0, 1
0.43089904, 1, 1, 1
0.43089931, 1, 0, 1
0.43090360, 1, 1, 1
0.43090487, 1, 0, 1
0.43090505, 1, 1, 1
0.43090605, 1, 0, 1
0.43093274, 0, 0, 1
0.43093758, 1, 0, 1
0.43095157, 1, 1, 1
0.43095210, 1, 0, 1
0.43095222, 1, 1, 1
0.43095348, 1, 0, 1
0.43095447, 1, 1, 1
0.43095688, 1, 0, 1
0.43095794, 1, 1, 1
0.43095825, 1, 0, 1
0.43095859, 1, 1, 1
0.43096194, 1, 0, 1
0.43096206, 1, 1, 1
0.43096498, 1, 0, 1
0.43096626, 1, 1, 1
0.43096652, 1, 0, 1
0.43096662, 1, 1, 1
0.43096845, 1, 0, 1
0.43099522, 0, 0, 1
0.43100010, 1, 0, 1
0.43101409, 1, 1, 1
0.43101475, 1, 0, 1
0.43101503, 1, 1, 1
0.43101591, 1, 0, 1
0.43101698, 1, 1, 1
0.43101915, 1, 0, 1
0.43102053, 1, 1, 1
0.43102220, 1, 0, 1
0.43102233, 1, 1, 1
0.43102268, 1, 0, 1
0.43102277, 1, 1, 1
0.43102444, 1, 0, 1
0.43102487, 1, 1, 1
0.43102756, 1, 0, 1
0.43102877, 1, 1, 1
0.43102901, 1, 0, 1
0.43102913, 1, 1, 1
0.43103099, 1, 0, 1
0.43105777, 0, 0, 1
0.43106261, 1, 0, 1
0.43107660, 1, 1, 1
0.43107835, 1, 0, 1
0.43107949, 1, 1, 1
0.43108038, 1, 0, 1
0.43108043, 1, 1, 1
0.43108190, 1, 0, 1
0.43108333, 1, 1, 1
0.43108471, 1, 0, 1
0.43108485, 1, 1, 1
0.43108516, 1, 0, 1
0.43108528, 1, 1, 1
0.43108635, 1, 0, 1
0.43108658, 1, 1, 1
0.43108694, 1, 0, 1
0.43108709, 1, 1, 1
0.43109049, 1, 0, 1
0.43109129, 1, 1, 1
0.43109276, 1, 0, 1
0.43109280, 1, 1, 1
0.43109354, 1, 0, 1
0.43112024, 0, 0, 1
0.43112513, 1, 0, 1
0.43113911, 1, 1, 1
0.43114091, 1, 0, 1
0.43114201, 1, 1, 1
0.43114387, 1, 0, 1
0.43114410, 1, 1, 1
0.43114451, 1, 0, 1
0.43114584, 1, 1, 1
0.43114644, 1, 0, 1
0.43114664, 1, 1, 1
0.43114720, 1, 0, 1
0.43114736, 1, 1, 1
0.43114774, 1, 0, 1
0.43114779, 1, 1, 1
0.43114886, 1, 0, 1
0.43114910, 1, 1, 1
0.43114944, 1, 0, 1
0.43114953, 1, 1, 1
0.43115051, 1, 0, 1
0.43115069, 1, 1, 1
0.43115219, 1, 0, 1
0.43115380, 1, 1, 1
0.43115409, 1, 0, 1
0.43115416, 1, 1, 1
0.43115448, 1, 0, 1
0.43115452, 1, 1, 1
0.43115523, 1, 0, 1
0.43115561, 1, 1, 1
0.43115594, 1, 0, 1
0.43118273, 0, 0, 1
0.43118764, 1, 0, 1
0.43120163, 1, 1, 1
0.43120351, 1, 0, 1
0.43120452, 1, 1, 1
0.43120585, 1, 0, 1
0.43120589, 1, 1, 1
0.43120700, 1, 0, 1
0.43120799, 1, 1, 1
0.43120975, 1, 0, 1
0.43120987, 1, 1, 1
0.43121022, 1, 0, 1
0.43121031, 1, 1, 1
0.43121130, 1, 0, 1
0.43121161, 1, 1, 1
0.43121512, 1, 0, 1
0.43121631, 1, 1, 1
0.43121664, 1, 0, 1
0.43121667, 1, 1, 1
0.43121765, 1, 0, 1
0.43121812, 1, 1, 1
0.43121850, 1, 0, 1
0.43124524, 0, 0, 1
0.43125016, 1, 0, 1
0.43126414, 1, 1, 1
0.43126638, 1, 0, 1
0.43126703, 1, 1, 1
0.43126740, 1, 0, 1
0.43126761, 1, 1, 1
0.43126794, 1, 0, 1
0.43126797, 1, 1, 1
0.43126872, 1, 0, 1
0.43126884, 1, 1, 1
0.43126939, 1, 0, 1
0.43126949, 1, 1, 1
0.43126987, 1, 0, 1
0.43127058, 1, 1, 1
0.43127233, 1, 0, 1
0.43127246, 1, 1, 1
0.43127390, 1, 0, 1
0.43127420, 1, 1, 1
0.43127648, 1, 0, 1
0.43127666, 1, 1, 1
0.43127800, 1, 0, 1
0.43127883, 1, 1, 1
0.43127920, 1, 0, 1
0.43127926, 1, 1, 1
0.43128055, 1, 0, 1
0.43128063, 1, 1, 1
0.43128096, 1, 0, 1
0.43130778, 0, 0, 1
0.43131267, 1, 0, 1
0.43132955, 1, 1, 1
0.43132986, 1, 0, 1
0.43133070, 1, 1, 1
0.43133112, 1, 0, 1
0.43133888, 1, 1, 1
0.43133940, 1, 0, 1
0.43137030, 0, 0, 1
0.43137518, 1, 0, 1
0.43143285, 0, 0, 1
0.43143770, 1, 0, 1
0.43149537, 0, 0, 1
0.43150021, 1, 0, 1
0.43150783, 1, 1, 1
0.43150968, 1, 0, 1
0.43151014, 1, 1, 1
0.43151149, 1, 0, 1
0.43151159, 1, 1, 1
0.43151253, 1, 0, 1
0.43151267, 1, 1, 1
0.43151305, 1, 0, 1
0.43151499, 1, 1, 1
0.43151527, 1, 0, 1
0.43151600, 1, 1, 1
0.43151741, 1, 0, 1
0.43151745, 1, 1, 1
0.43151779, 1, 0, 1
0.43151824, 1, 1, 1
0.43151891, 1, 0, 1
0.43151896, 1, 1, 1
0.43151934, 1, 0, 1
0.43152013, 1, 1, 1
0.43152047, 1, 0, 1
0.43152078, 1, 1, 1
0.43152104, 1, 0, 1
0.43155783, 0, 0, 1
0.43156272, 1, 0, 1
0.43157034, 1, 1, 1
0.43157061, 1, 0, 1
0.43157070, 1, 1, 1
0.43157146, 1, 0, 1
0.43157157, 1, 1, 1
0.43157224, 1, 0, 1
0.43157302, 1, 1, 1
0.43157397, 1, 0, 1
0.43157402, 1, 1, 1
0.43157563, 1, 0, 1
0.43157743, 1, 1, 1
0.43157771, 1, 0, 1
0.43157844, 1, 1, 1
0.43158034, 1, 0, 1
0.43158076, 1, 1, 1
0.43158187, 1, 0, 1
0.43158264, 1, 1, 1
0.43158296, 1, 0, 1
0.43162032, 0, 0, 1
0.43162524, 1, 0, 1
0.43163285, 1, 1, 1
0.43163316, 1, 0, 1
0.43163321, 1, 1, 1
0.43163396, 1, 0, 1
0.43163401, 1, 1, 1
0.43163439, 1, 0, 1
0.43163546, 1, 1, 1
0.43163576, 1, 0, 1
0.43163611, 1, 1, 1
0.43163704, 1, 0, 1
0.43163726, 1, 1, 1
0.43163751, 1, 0, 1
0.43163755, 1, 1, 1
0.43163808, 1, 0, 1
0.43163994, 1, 1, 1
0.43164023, 1, 0, 1
0.43164096, 1, 1, 1
0.43164125, 1, 0, 1
0.43164153, 1, 1, 1
0.43164297, 1, 0, 1
0.43164327, 1, 1, 1
0.43164437, 1, 0, 1
0.43164515, 1, 1, 1
0.43164548, 1, 0, 1
0.43168286, 0, 0, 1
0.43168775, 1, 0, 1
0.43169537, 1, 1, 1
0.43169564, 1, 0, 1
0.43169573, 1, 1, 1
0.43169604, 1, 0, 1
0.43169609, 1, 1, 1
0.43169645, 1, 0, 1
0.43169652, 1, 1, 1
0.43169686, 1, 0, 1
0.43169790, 1, 1, 1
0.43169830, 1, 0, 1
0.43169855, 1, 1, 1
0.43169886, 1, 0, 1
0.43169891, 1, 1, 1
0.43169951, 1, 0, 1
0.43169971, 1, 1, 1
0.43170008, 1, 0, 1
0.43170021, 1, 1, 1
0.43170059, 1, 0, 1
0.43170123, 1, 1, 1
0.43170299, 1, 0, 1
0.43170347, 1, 1, 1
0.43170378, 1, 0, 1
0.43170405, 1, 1, 1
0.43170537, 1, 0, 1
0.43170578, 1, 1, 1
0.43170610, 1, 0, 1
0.43170614, 1, 1, 1
0.43170689, 1, 0, 1
0.43170701, 1, 1, 1
0.43170995, 1, 0, 1
0.43174537, 0, 0, 1
0.43175026, 1, 0, 1
0.43175672, 1, 1, 1
0.43175733, 1, 0, 1
0.43175788, 1, 1, 1
0.43175855, 1, 0, 1
0.43175860, 1, 1, 1
0.43175898, 1, 0, 1
0.43175903, 1, 1, 1
0.43175941, 1, 0, 1
0.43176034, 1, 1, 1
0.43176064, 1, 0, 1
0.43176099, 1, 1, 1
0.43176132, 1, 0, 1
0.43176135, 1, 1, 1
0.43176199, 1, 0, 1
0.43176215, 1, 1, 1
0.43176251, 1, 0, 1
0.43176273, 1, 1, 1
0.43176307, 1, 0, 1
0.43176403, 1, 1, 1
0.43176535, 1, 0, 1
0.43176598, 1, 1, 1
0.43176633, 1, 0, 1
0.43176656, 1, 1, 1
0.43176894, 1, 0, 1
0.43176902, 1, 1, 1
0.43176943, 1, 0, 1
0.43176982, 1, 1, 1
0.43177052, 1, 0, 1
0.43177083, 1, 1, 1
0.43177251, 1, 0, 1
0.43180788, 0, 0, 1
0.43181278, 1, 0, 1
0.43182039, 1, 1, 1
0.43182094, 1, 0, 1
0.43182111, 1, 1, 1
0.43182147, 1, 0, 1
0.43182155, 1, 1, 1
0.43182192, 1, 0, 1
0.43182285, 1, 1, 1
0.43182318, 1, 0, 1
0.43182343, 1, 1, 1
0.43182375, 1, 0, 1
0.43182386, 1, 1, 1
0.43182497, 1, 0, 1
0.43182524, 1, 1, 1
0.43182561, 1, 0, 1
0.43182625, 1, 1, 1
0.43182786, 1, 0, 1
0.43182850, 1, 1, 1
0.43183042, 1, 0, 1
0.43183081, 1, 1, 1
0.43183114, 1, 0, 1
0.43183153, 1, 1, 1
0.43183192, 1, 0, 1
0.43183204, 1, 1, 1
0.43183314, 1, 0, 1
0.43183334, 1, 1, 1
0.43183496, 1, 0, 1
0.43187044, 0, 0, 1
0.43187529, 1, 0, 1
0.43188291, 1, 1, 1
0.43188352, 1, 0, 1
0.43188363, 1, 1, 1
0.43188400, 1, 0, 1
0.43188406, 1, 1, 1
0.43188444, 1, 0, 1
0.43188537, 1, 1, 1
0.43188573, 1, 0, 1
0.43188587, 1, 1, 1
0.43188625, 1, 0, 1
0.43188667, 1, 1, 1
0.43188739, 1, 0, 1
0.43188775, 1, 1, 1
0.43188813, 1, 0, 1
0.43188869, 1, 1, 1
0.43189038, 1, 0, 1
0.43189101, 1, 1, 1
0.43189296, 1, 0, 1
0.43189332, 1, 1, 1
0.43189370, 1, 0, 1
0.43189405, 1, 1, 1
0.43189442, 1, 0, 1
0.43189448, 1, 1, 1
0.43189561, 1, 0, 1
0.43189586, 1, 1, 1
0.43189720, 1, 0, 1
0.43193291, 0, 0, 1
0.43193780, 1, 0, 1
0.43194542, 1, 1, 1
0.43194610, 1, 0, 1
0.43194614, 1, 1, 1
0.43194648, 1, 0, 1
0.43194665, 1, 1, 1
0.43194732, 1, 0, 1
0.43194788, 1, 1, 1
0.43194818, 1, 0, 1
0.43194831, 1, 1, 1
0.43194870, 1, 0, 1
0.43194918, 1, 1, 1
0.43194985, 1, 0, 1
0.43195027, 1, 1, 1
0.43195061, 1, 0, 1
0.43195121, 1, 1, 1
0.43195290, 1, 0, 1
0.43195352, 1, 1, 1
0.43195542, 1, 0, 1
0.43195584, 1, 1, 1
0.43195617, 1, 0, 1
0.43195656, 1, 1, 1
0.43195812, 1, 0, 1
0.43195837, 1, 1, 1
0.43196007, 1, 0, 1
0.43199547, 0, 0, 1
0.43200031, 1, 0, 1
0.43200793, 1, 1, 1
0.43200821, 1, 0, 1
0.43200829, 1, 1, 1
0.43200900, 1, 0, 1
0.43200923, 1, 1, 1
0.43200974, 1, 0, 1
0.43201039, 1, 1, 1
0.43201072, 1, 0, 1
0.43201082, 1, 1, 1
0.43201157, 1, 0, 1
0.43201169, 1, 1, 1
0.43201272, 1, 0, 1
0.43201278, 1, 1, 1
0.43201311, 1, 0, 1
0.43201379, 1, 1, 1
0.43201547, 1, 0, 1
0.43201611, 1, 1, 1
0.43201795, 1, 0, 1
0.43201835, 1, 1, 1
0.43201869, 1, 0, 1
0.43201915, 1, 1, 1
0.43202252, 1, 0, 1
0.43205794, 0, 0, 1
0.43206283, 1, 0, 1
0.43212043, 0, 0, 1
0.43212534, 1, 0, 1
0.43218294, 0, 0, 1
0.43218785, 1, 0, 1
0.43224548, 0, 0, 1
0.43225036, 1, 0, 1
0.43225806, 1, 1, 1
0.43225853, 1, 0, 1
0.43225863, 1, 1, 1
0.43226047, 1, 0, 1
0.43226088, 1, 1, 1
0.43226162, 1, 0, 1
0.43226240, 1, 1, 1
0.43226271, 1, 0, 1
0.43226334, 1, 1, 1
0.43226365, 1, 0, 1
0.43226573, 1, 1, 1
0.43226610, 1, 0, 1
0.43226681, 1, 1, 1
0.43226724, 1, 0, 1
0.43226761, 1, 1, 1
0.43226805, 1, 0, 1
0.43227137, 1, 1, 1
0.43227383, 1, 0, 1
0.43230797, 0, 0, 1
0.43231288, 1, 0, 1
0.43232050, 1, 1, 1
0.43232073, 1, 0, 1
0.43232078, 1, 1, 1
0.43232113, 1, 0, 1
0.43232122, 1, 1, 1
0.43232160, 1, 0, 1
0.43232165, 1, 1, 1
0.43232266, 1, 0, 1
0.43232339, 1, 1, 1
0.43232413, 1, 0, 1
0.43232491, 1, 1, 1
0.43232523, 1, 0, 1
0.43232585, 1, 1, 1
0.43232618, 1, 0, 1
0.43232817, 1, 1, 1
0.43232841, 1, 0, 1
0.43232925, 1, 1, 1
0.43232985, 1, 0, 1
0.43233012, 1, 1, 1
0.43233042, 1, 0, 1
0.43233381, 1, 1, 1
0.43233408, 1, 0, 1
0.43233417, 1, 1, 1
0.43233629, 1, 0, 1
0.43237051, 0, 0, 1
0.43237539, 1, 0, 1
0.43238301, 1, 1, 1
0.43238325, 1, 0, 1
0.43238373, 1, 1, 1
0.43238410, 1, 0, 1
0.43238417, 1, 1, 1
0.43238502, 1, 0, 1
0.43238591, 1, 1, 1
0.43238676, 1, 0, 1
0.43238742, 1, 1, 1
0.43238776, 1, 0, 1
0.43238837, 1, 1, 1
0.43238871, 1, 0, 1
0.43239068, 1, 1, 1
0.43239098, 1, 0, 1
0.43239169, 1, 1, 1
0.43239196, 1, 0, 1
0.43239205, 1, 1, 1
0.43239246, 1, 0, 1
0.43239263, 1, 1, 1
0.43239298, 1, 0, 1
0.43239633, 1, 1, 1
0.43239878, 1, 0, 1
0.43243299, 0, 0, 1
0.43243790, 1, 0, 1
0.43244553, 1, 1, 1
0.43244580, 1, 0, 1
0.43244625, 1, 1, 1
0.43244663, 1, 0, 1
0.43244668, 1, 1, 1
0.43244765, 1, 0, 1
0.43244842, 1, 1, 1
0.43245127, 1, 0, 1
0.43245196, 1, 1, 1
0.43245372, 1, 0, 1
0.43245421, 1, 1, 1
0.43245453, 1, 0, 1
0.43245457, 1, 1, 1
0.43245837, 1, 0, 1
0.43245884, 1, 1, 1
0.43246134, 1, 0, 1
0.43249556, 0, 0, 1
0.43250042, 1, 0, 1
0.43250688, 1, 1, 1
0.43250743, 1, 0, 1
0.43250746, 1, 1, 1
0.43250755, 1, 0, 1
0.43250804, 1, 1, 1
0.43250838, 1, 0, 1
0.43250876, 1, 1, 1
0.43250906, 1, 0, 1
0.43250919, 1, 1, 1
0.43251380, 1, 0, 1
0.43251477, 1, 1, 1
0.43251605, 1, 0, 1
0.43251672, 1, 1, 1
0.43251944, 1, 0, 1
0.43251961, 1, 1, 1
0.43251998, 1, 0, 1
0.43252019, 1, 1, 1
0.43252093, 1, 0, 1
0.43252135, 1, 1, 1
0.43252384, 1, 0, 1
0.43255805, 0, 0, 1
0.43256293, 1, 0, 1
0.43257055, 1, 1, 1
0.43257267, 1, 0, 1
0.43257345, 1, 1, 1
0.43257375, 1, 0, 1
0.43257380, 1, 1, 1
0.43257625, 1, 0, 1
0.43257699, 1, 1, 1
0.43257863, 1, 0, 1
0.43257923, 1, 1, 1
0.43258088, 1, 0, 1
0.43258097, 1, 1, 1
0.43258346, 1, 0, 1
0.43258386, 1, 1, 1
0.43258634, 1, 0, 1
0.43262056, 0, 0, 1
0.43262545, 1, 0, 1
0.43263307, 1, 1, 1
0.43263374, 1, 0, 1
0.43263378, 1, 1, 1
0.43263417, 1, 0, 1
0.43263422, 1, 1, 1
0.43263523, 1, 0, 1
0.43263596, 1, 1, 1
0.43263883, 1, 0, 1
0.43263943, 1, 1, 1
0.43264110, 1, 0, 1
0.43264175, 1, 1, 1
0.43264208, 1, 0, 1
0.43264211, 1, 1, 1
0.43264334, 1, 0, 1
0.43264348, 1, 1, 1
0.43264384, 1, 0, 1
0.43264442, 1, 1, 1
0.43264480, 1, 0, 1
0.43264500, 1, 1, 1
0.43264561, 1, 0, 1
0.43264638, 1, 1, 1
0.43264885, 1, 0, 1
0.43268307, 0, 0, 1
0.43268796, 1, 0, 1
0.43269558, 1, 1, 1
0.43269582, 1, 0, 1
0.43269586, 1, 1, 1
0.43269624, 1, 0, 1
0.43269630, 1, 1, 1
0.43269664, 1, 0, 1
0.43269673, 1, 1, 1
0.43269772, 1, 0, 1
0.43269847, 1, 1, 1
0.43270153, 1, 0, 1
0.43270194, 1, 1, 1
0.43270359, 1, 0, 1
0.43270426, 1, 1, 1
0.43270587, 1, 0, 1
0.43270599, 1, 1, 1
0.43270848, 1, 0, 1
0.43270889, 1, 1, 1
0.43270922, 1, 0, 1
0.43270925, 1, 1, 1
0.43271133, 1, 0, 1
0.43274561, 0, 0, 1
0.43275047, 1, 0, 1
0.43275816, 1, 1, 1
0.43276059, 1, 0, 1
0.43276099, 1, 1, 1
0.43276130, 1, 0, 1
0.43276133, 1, 1, 1
0.43276338, 1, 0, 1
0.43276352, 1, 1, 1
0.43276402, 1, 0, 1
0.43276453, 1, 1, 1
0.43276606, 1, 0, 1
0.43276677, 1, 1, 1
0.43276710, 1, 0, 1
0.43276713, 1, 1, 1
0.43276839, 1, 0, 1
0.43276858, 1, 1, 1
0.43277097, 1, 0, 1
0.43277148, 1, 1, 1
0.43277259, 1, 0, 1
0.43277263, 1, 1, 1
0.43277389, 1, 0, 1
0.43280810, 0, 0, 1
0.43281299, 1, 0, 1
0.43287061, 0, 0, 1
0.43287550, 1, 0, 1
0.43293313, 0, 0, 1
0.43293802, 1, 0, 1
0.43299561, 0, 0, 1
0.43300052, 1, 0, 1
0.43301046, 1, 1, 1
0.43301112, 1, 0, 1
0.43301125, 1, 1, 1
0.43301159, 1, 0, 1
0.43301169, 1, 1, 1
0.43301340, 1, 0, 1
0.43301408, 1, 1, 1
0.43301576, 1, 0, 1
0.43305818, 0, 0, 1
0.43306303, 1, 0, 1
0.43307297, 1, 1, 1
0.43307321, 1, 0, 1
0.43307370, 1, 1, 1
0.43307592, 1, 0, 1
0.43307652, 1, 1, 1
0.43307829, 1, 0, 1
0.43312067, 0, 0, 1
0.43312555, 1, 0, 1
0.43313549, 1, 1, 1
0.43313570, 1, 0, 1
0.43313614, 1, 1, 1
0.43313669, 1, 0, 1
0.43313701, 1, 1, 1
0.43313855, 1, 0, 1
0.43313896, 1, 1, 1
0.43313933, 1, 0, 1
0.43313954, 1, 1, 1
0.43314086, 1, 0, 1
0.43318324, 0, 0, 1
0.43318807, 1, 0, 1
0.43319800, 1, 1, 1
0.43319853, 1, 0, 1
0.43319879, 1, 1, 1
0.43319915, 1, 0, 1
0.43319945, 1, 1, 1
0.43320100, 1, 0, 1
0.43320147, 1, 1, 1
0.43320185, 1, 0, 1
0.43320205, 1, 1, 1
0.43320338, 1, 0, 1
0.43324569, 0, 0, 1
0.43325058, 1, 0, 1
0.43326080, 1, 1, 1
0.43326109, 1, 0, 1
0.43326131, 1, 1, 1
0.43326171, 1, 0, 1
0.43326189, 1, 1, 1
0.43326347, 1, 0, 1
0.43326399, 1, 1, 1
0.43326431, 1, 0, 1
0.43326456, 1, 1, 1
0.43326581, 1, 0, 1
0.43330820, 0, 0, 1
0.43331309, 1, 0, 1
0.43332339, 1, 1, 1
0.43332366, 1, 0, 1
0.43332382, 1, 1, 1
0.43332420, 1, 0, 1
0.43332433, 1, 1, 1
0.43332509, 1, 0, 1
0.43332512, 1, 1, 1
0.43332602, 1, 0, 1
0.43332650, 1, 1, 1
0.43332683, 1, 0, 1
0.43332708, 1, 1, 1
0.43332820, 1, 0, 1
0.43337072, 0, 0, 1
0.43337561, 1, 0, 1
0.43338590, 1, 1, 1
0.43338623, 1, 0, 1
0.43338633, 1, 1, 1
0.43338670, 1, 0, 1
0.43338677, 1, 1, 1
0.43338714, 1, 0, 1
0.43338728, 1, 1, 1
0.43338863, 1, 0, 1
0.43338901, 1, 1, 1
0.43338934, 1, 0, 1
0.43338959, 1, 1, 1
0.43339077, 1, 0, 1
0.43343323, 0, 0, 1
0.43343812, 1, 0, 1
0.43344834, 1, 1, 1
0.43344858, 1, 0, 1
0.43344885, 1, 1, 1
0.43344962, 1, 0, 1
0.43344979, 1, 1, 1
0.43345012, 1, 0, 1
0.43345015, 1, 1, 1
0.43345106, 1, 0, 1
