Time[s], BSYNC, VIDEO, INTENS
1.01113154, 1, 1, 0
1.01113170, 1, 0, 0
1.01113182, 1, 1, 0
1.01113192, 1, 0, 0
1.01113221, 1, 1, 0
1.01113242, 1, 0, 0
1.01113271, 1, 1, 0
1.01113353, 1, 0, 0
1.01113376, 1, 1, 0
1.01113403, 1, 0, 0
1.01113426, 1, 1, 0
1.01113453, 1, 0, 0
1.01113476, 1, 1, 0
1.01113492, 1, 0, 0
1.01113543, 1, 1, 1
1.01113564, 1, 0, 0
1.01113598, 1, 1, 1
1.01113626, 1, 0, 0
1.01113643, 1, 1, 0
1.01113653, 1, 0, 0
1.01113676, 1, 1, 0
1.01113698, 1, 0, 0
1.01113726, 1, 1, 0
1.01113742, 1, 0, 0
1.01113754, 1, 1, 0
1.01113759, 1, 0, 0
1.01113765, 1, 1, 0
1.01113770, 1, 0, 0
1.01113782, 1, 1, 0
1.01113792, 1, 0, 0
1.01113821, 1, 1, 0
1.01113859, 1, 0, 0
1.01113876, 1, 1, 0
1.01113898, 1, 0, 0
1.01113926, 1, 1, 0
1.01113959, 1, 0, 0
1.01113976, 1, 1, 0
1.01113992, 1, 0, 0
1.01114043, 1, 1, 1
1.01114064, 1, 0, 0
1.01114098, 1, 1, 1
1.01114126, 1, 0, 0
1.01114160, 1, 1, 0
1.01114170, 1, 0, 0
1.01114182, 1, 1, 0
1.01114198, 1, 0, 0
1.01114226, 1, 1, 0
1.01114242, 1, 0, 0
1.01114254, 1, 1, 0
1.01114259, 1, 0, 0
1.01114265, 1, 1, 0
1.01114270, 1, 0, 0
1.01114282, 1, 1, 0
1.01114292, 1, 0, 0
1.01114326, 1, 1, 0
1.01114348, 1, 0, 0
1.01114376, 1, 1, 0
1.01114398, 1, 0, 0
1.01114426, 1, 1, 0
1.01114459, 1, 0, 0
1.01114476, 1, 1, 0
1.01114492, 1, 0, 0
1.01116741, 0, 0, 0
1.01116942, 1, 0, 0
1.01117444, 1, 1, 0
1.01117793, 1, 0, 0
1.01117944, 1, 1, 0
1.01118293, 1, 0, 0
1.01118444, 1, 1, 0
1.01118793, 1, 0, 0
1.01118944, 1, 1, 0
1.01119293, 1, 0, 0
1.01121542, 0, 0, 0
1.01121743, 1, 0, 0
1.01122244, 1, 1, 0
1.01122593, 1, 0, 0
1.01122744, 1, 1, 0
1.01123093, 1, 0, 0
1.01123244, 1, 1, 0
1.01123593, 1, 0, 0
1.01123744, 1, 1, 0
1.01124093, 1, 0, 0
1.01126343, 0, 0, 0
1.01126544, 1, 0, 0
1.01131143, 0, 0, 0
1.01131344, 1, 0, 0
1.01135944, 0, 0, 0
1.01136145, 1, 0, 0
1.01140744, 0, 0, 0
1.01140945, 1, 0, 0
1.01141447, 1, 1, 0
1.01141457, 1, 0, 0
1.01141474, 1, 1, 0
1.01141484, 1, 0, 0
1.01141502, 1, 1, 0
1.01141534, 1, 0, 0
1.01141557, 1, 1, 0
1.01141579, 1, 0, 0
1.01141596, 1, 1, 0
1.01141623, 1, 0, 0
1.01141646, 1, 1, 0
1.01141684, 1, 0, 0
1.01141746, 1, 1, 0
1.01141757, 1, 0, 0
1.01141774, 1, 1, 0
1.01141784, 1, 0, 0
1.01141863, 1, 1, 0
1.01141873, 1, 0, 0
1.01142158, 1, 1, 0
1.01142173, 1, 0, 0
1.01142246, 1, 1, 0
1.01142279, 1, 0, 0
1.01142308, 1, 1, 0
1.01142329, 1, 0, 0
1.01142352, 1, 1, 0
1.01142379, 1, 0, 0
1.01142402, 1, 1, 0
1.01142429, 1, 0, 0
1.01142519, 1, 1, 0
1.01142529, 1, 0, 0
1.01142546, 1, 1, 0
1.01142557, 1, 0, 0
1.01142574, 1, 1, 0
1.01142585, 1, 0, 0
1.01142602, 1, 1, 0
1.01142635, 1, 0, 0
1.01142708, 1, 1, 0
1.01142718, 1, 0, 0
1.01142902, 1, 1, 0
1.01142929, 1, 0, 0
1.01142997, 1, 1, 0
1.01143023, 1, 0, 0
1.01143058, 1, 1, 0
1.01143073, 1, 0, 0
1.01143108, 1, 1, 0
1.01143123, 1, 0, 0
1.01143158, 1, 1, 0
1.01143174, 1, 0, 0
1.01143196, 1, 1, 0
1.01143212, 1, 0, 0
1.01145545, 0, 0, 0
1.01145746, 1, 0, 0
1.01146247, 1, 1, 0
1.01146257, 1, 0, 0
1.01146275, 1, 1, 0
1.01146285, 1, 0, 0
1.01146303, 1, 1, 0
1.01146335, 1, 0, 0
1.01146364, 1, 1, 0
1.01146374, 1, 0, 0
1.01146402, 1, 1, 0
1.01146413, 1, 0, 0
1.01146419, 1, 1, 0
1.01146429, 1, 0, 0
1.01146452, 1, 1, 0
1.01146463, 1, 0, 0
1.01146475, 1, 1, 0
1.01146485, 1, 0, 0
1.01146547, 1, 1, 0
1.01146557, 1, 0, 0
1.01146575, 1, 1, 0
1.01146585, 1, 0, 0
1.01146664, 1, 1, 0
1.01146674, 1, 0, 0
1.01146964, 1, 1, 0
1.01146974, 1, 0, 0
1.01147053, 1, 1, 0
1.01147063, 1, 0, 0
1.01147075, 1, 1, 0
1.01147085, 1, 0, 0
1.01147114, 1, 1, 0
1.01147124, 1, 0, 0
1.01147147, 1, 1, 0
1.01147157, 1, 0, 0
1.01147175, 1, 1, 0
1.01147185, 1, 0, 0
1.01147197, 1, 1, 0
1.01147207, 1, 0, 0
1.01147225, 1, 1, 0
1.01147235, 1, 0, 0
1.01147314, 1, 1, 0
1.01147324, 1, 0, 0
1.01147347, 1, 1, 0
1.01147357, 1, 0, 0
1.01147375, 1, 1, 0
1.01147385, 1, 0, 0
1.01147403, 1, 1, 0
1.01147435, 1, 0, 0
1.01147514, 1, 1, 0
1.01147524, 1, 0, 0
1.01147697, 1, 1, 0
1.01147707, 1, 0, 0
1.01147725, 1, 1, 0
1.01147735, 1, 0, 0
1.01147803, 1, 1, 0
1.01147813, 1, 0, 0
1.01147819, 1, 1, 0
1.01147830, 1, 0, 0
1.01147853, 1, 1, 0
1.01147863, 1, 0, 0
1.01147869, 1, 1, 0
1.01147880, 1, 0, 0
1.01147903, 1, 1, 0
1.01147913, 1, 0, 0
1.01147919, 1, 1, 0
1.01147930, 1, 0, 0
1.01147953, 1, 1, 0
1.01147963, 1, 0, 0
1.01147969, 1, 1, 0
1.01147980, 1, 0, 0
1.01148003, 1, 1, 0
1.01148013, 1, 0, 0
1.01150345, 0, 0, 0
1.01150546, 1, 0, 0
1.01151048, 1, 1, 0
1.01151058, 1, 0, 0
1.01151075, 1, 1, 0
1.01151086, 1, 0, 0
1.01151103, 1, 1, 0
1.01151108, 1, 0, 0
1.01151114, 1, 1, 0
1.01151125, 1, 0, 0
1.01151131, 1, 1, 0
1.01151136, 1, 0, 0
1.01151164, 1, 1, 0
1.01151175, 1, 0, 0
1.01151203, 1, 1, 0
1.01151213, 1, 0, 0
1.01151225, 1, 1, 0
1.01151236, 1, 0, 0
1.01151253, 1, 1, 0
1.01151263, 1, 0, 0
1.01151281, 1, 1, 0
1.01151286, 1, 0, 0
1.01151348, 1, 1, 0
1.01151358, 1, 0, 0
1.01151375, 1, 1, 0
1.01151386, 1, 0, 0
1.01151764, 1, 1, 0
1.01151775, 1, 0, 0
1.01151853, 1, 1, 0
1.01151863, 1, 0, 0
1.01151875, 1, 1, 0
1.01151886, 1, 0, 0
1.01151914, 1, 1, 0
1.01151925, 1, 0, 0
1.01151948, 1, 1, 0
1.01151958, 1, 0, 0
1.01151975, 1, 1, 0
1.01151986, 1, 0, 0
1.01151998, 1, 1, 0
1.01152008, 1, 0, 0
1.01152025, 1, 1, 0
1.01152036, 1, 0, 0
1.01152109, 1, 1, 0
1.01152119, 1, 0, 0
1.01152148, 1, 1, 0
1.01152158, 1, 0, 0
1.01152175, 1, 1, 0
1.01152186, 1, 0, 0
1.01152203, 1, 1, 0
1.01152208, 1, 0, 0
1.01152214, 1, 1, 0
1.01152225, 1, 0, 0
1.01152231, 1, 1, 0
1.01152236, 1, 0, 0
1.01152264, 1, 1, 0
1.01152275, 1, 0, 0
1.01152320, 1, 1, 0
1.01152330, 1, 0, 0
1.01152498, 1, 1, 0
1.01152508, 1, 0, 0
1.01152525, 1, 1, 0
1.01152536, 1, 0, 0
1.01152603, 1, 1, 0
1.01152614, 1, 0, 0
1.01152625, 1, 1, 0
1.01152636, 1, 0, 0
1.01152648, 1, 1, 0
1.01152658, 1, 0, 0
1.01152675, 1, 1, 0
1.01152686, 1, 0, 0
1.01152698, 1, 1, 0
1.01152708, 1, 0, 0
1.01152725, 1, 1, 0
1.01152736, 1, 0, 0
1.01152748, 1, 1, 0
1.01152758, 1, 0, 0
1.01152775, 1, 1, 0
1.01152786, 1, 0, 0
1.01152803, 1, 1, 0
1.01152814, 1, 0, 0
1.01155146, 0, 0, 0
1.01155347, 1, 0, 0
1.01155804, 1, 1, 0
1.01155836, 1, 0, 0
1.01155854, 1, 1, 0
1.01155881, 1, 0, 0
1.01155915, 1, 1, 0
1.01155925, 1, 0, 0
1.01155964, 1, 1, 0
1.01155975, 1, 0, 0
1.01156004, 1, 1, 0
1.01156014, 1, 0, 0
1.01156026, 1, 1, 0
1.01156036, 1, 0, 0
1.01156054, 1, 1, 0
1.01156064, 1, 0, 0
1.01156070, 1, 1, 0
1.01156075, 1, 0, 0
1.01156148, 1, 1, 0
1.01156158, 1, 0, 0
1.01156176, 1, 1, 0
1.01156186, 1, 0, 0
1.01156198, 1, 1, 0
1.01156208, 1, 0, 0
1.01156215, 1, 1, 0
1.01156231, 1, 0, 0
1.01156259, 1, 1, 0
1.01156275, 1, 0, 0
1.01156298, 1, 1, 0
1.01156308, 1, 0, 0
1.01156326, 1, 1, 0
1.01156336, 1, 0, 0
1.01156354, 1, 1, 0
1.01156381, 1, 0, 0
1.01156398, 1, 1, 0
1.01156408, 1, 0, 0
1.01156415, 1, 1, 0
1.01156431, 1, 0, 0
1.01156454, 1, 1, 0
1.01156481, 1, 0, 0
1.01156504, 1, 1, 0
1.01156525, 1, 0, 0
1.01156565, 1, 1, 0
1.01156575, 1, 0, 0
1.01156654, 1, 1, 0
1.01156664, 1, 0, 0
1.01156676, 1, 1, 0
1.01156686, 1, 0, 0
1.01156715, 1, 1, 0
1.01156725, 1, 0, 0
1.01156748, 1, 1, 0
1.01156759, 1, 0, 0
1.01156776, 1, 1, 0
1.01156786, 1, 0, 0
1.01156804, 1, 1, 0
1.01156814, 1, 0, 0
1.01156909, 1, 1, 0
1.01156920, 1, 0, 0
1.01156954, 1, 1, 0
1.01156981, 1, 0, 0
1.01157015, 1, 1, 0
1.01157025, 1, 0, 0
1.01157065, 1, 1, 0
1.01157075, 1, 0, 0
1.01157120, 1, 1, 0
1.01157131, 1, 0, 0
1.01157154, 1, 1, 0
1.01157186, 1, 0, 0
1.01157298, 1, 1, 0
1.01157309, 1, 0, 0
1.01157315, 1, 1, 0
1.01157336, 1, 0, 0
1.01157404, 1, 1, 0
1.01157414, 1, 0, 0
1.01157426, 1, 1, 0
1.01157436, 1, 0, 0
1.01157448, 1, 1, 0
1.01157459, 1, 0, 0
1.01157476, 1, 1, 0
1.01157486, 1, 0, 0
1.01157498, 1, 1, 0
1.01157509, 1, 0, 0
1.01157526, 1, 1, 0
1.01157536, 1, 0, 0
1.01157548, 1, 1, 0
1.01157559, 1, 0, 0
1.01157576, 1, 1, 0
1.01157586, 1, 0, 0
1.01157604, 1, 1, 0
1.01157614, 1, 0, 0
1.01157620, 1, 1, 0
1.01157631, 1, 0, 0
1.01159947, 0, 0, 0
1.01160148, 1, 0, 0
1.01160549, 1, 1, 0
1.01160587, 1, 0, 0
1.01160660, 1, 1, 0
1.01160676, 1, 0, 0
1.01160715, 1, 1, 0
1.01160726, 1, 0, 0
1.01160765, 1, 1, 0
1.01160776, 1, 0, 0
1.01160804, 1, 1, 0
1.01160815, 1, 0, 0
1.01160826, 1, 1, 0
1.01160837, 1, 0, 0
1.01160854, 1, 1, 0
1.01160876, 1, 0, 0
1.01160949, 1, 1, 0
1.01160959, 1, 0, 0
1.01160976, 1, 1, 0
1.01160987, 1, 0, 0
1.01161004, 1, 1, 0
1.01161015, 1, 0, 0
1.01161026, 1, 1, 0
1.01161037, 1, 0, 0
1.01161065, 1, 1, 0
1.01161076, 1, 0, 0
1.01161099, 1, 1, 0
1.01161109, 1, 0, 0
1.01161126, 1, 1, 0
1.01161137, 1, 0, 0
1.01161149, 1, 1, 0
1.01161159, 1, 0, 0
1.01161176, 1, 1, 0
1.01161187, 1, 0, 0
1.01161204, 1, 1, 0
1.01161220, 1, 0, 0
1.01161226, 1, 1, 0
1.01161237, 1, 0, 0
1.01161249, 1, 1, 0
1.01161259, 1, 0, 0
1.01161276, 1, 1, 0
1.01161287, 1, 0, 0
1.01161321, 1, 1, 0
1.01161331, 1, 0, 0
1.01161365, 1, 1, 0
1.01161376, 1, 0, 0
1.01161454, 1, 1, 0
1.01161481, 1, 0, 0
1.01161515, 1, 1, 0
1.01161526, 1, 0, 0
1.01161549, 1, 1, 0
1.01161559, 1, 0, 0
1.01161577, 1, 1, 0
1.01161587, 1, 0, 0
1.01161610, 1, 1, 0
1.01161626, 1, 0, 0
1.01161710, 1, 1, 0
1.01161720, 1, 0, 0
1.01161760, 1, 1, 0
1.01161776, 1, 0, 0
1.01161815, 1, 1, 0
1.01161826, 1, 0, 0
1.01161854, 1, 1, 0
1.01161887, 1, 0, 0
1.01161921, 1, 1, 0
1.01161931, 1, 0, 0
1.01161999, 1, 1, 0
1.01162037, 1, 0, 0
1.01162099, 1, 1, 0
1.01162109, 1, 0, 0
1.01162115, 1, 1, 0
1.01162137, 1, 0, 0
1.01162204, 1, 1, 0
1.01162215, 1, 0, 0
1.01162227, 1, 1, 0
1.01162237, 1, 0, 0
1.01162249, 1, 1, 0
1.01162259, 1, 0, 0
1.01162265, 1, 1, 0
1.01162270, 1, 0, 0
1.01162277, 1, 1, 0
1.01162287, 1, 0, 0
1.01162299, 1, 1, 0
1.01162309, 1, 0, 0
1.01162315, 1, 1, 0
1.01162320, 1, 0, 0
1.01162327, 1, 1, 0
1.01162337, 1, 0, 0
1.01162349, 1, 1, 0
1.01162359, 1, 0, 0
1.01162365, 1, 1, 0
1.01162370, 1, 0, 0
1.01162377, 1, 1, 0
1.01162387, 1, 0, 0
1.01162404, 1, 1, 0
1.01162420, 1, 0, 0
1.01162427, 1, 1, 0
1.01162437, 1, 0, 0
1.01164747, 0, 0, 0
1.01164948, 1, 0, 0
1.01165455, 1, 1, 0
1.01165482, 1, 0, 0
1.01165516, 1, 1, 0
1.01165526, 1, 0, 0
1.01165566, 1, 1, 0
1.01165576, 1, 0, 0
1.01165605, 1, 1, 0
1.01165615, 1, 0, 0
1.01165627, 1, 1, 0
1.01165637, 1, 0, 0
1.01165655, 1, 1, 0
1.01165665, 1, 0, 0
1.01165671, 1, 1, 0
1.01165676, 1, 0, 0
1.01165749, 1, 1, 0
1.01165760, 1, 0, 0
1.01165777, 1, 1, 0
1.01165787, 1, 0, 0
1.01165805, 1, 1, 0
1.01165815, 1, 0, 0
1.01165827, 1, 1, 0
1.01165837, 1, 0, 0
1.01165866, 1, 1, 0
1.01165876, 1, 0, 0
1.01165899, 1, 1, 0
1.01165910, 1, 0, 0
1.01165927, 1, 1, 0
1.01165937, 1, 0, 0
1.01165949, 1, 1, 0
1.01165987, 1, 0, 0
1.01166005, 1, 1, 0
1.01166015, 1, 0, 0
1.01166027, 1, 1, 0
1.01166037, 1, 0, 0
1.01166055, 1, 1, 0
1.01166071, 1, 0, 0
1.01166105, 1, 1, 0
1.01166132, 1, 0, 0
1.01166166, 1, 1, 0
1.01166176, 1, 0, 0
1.01166255, 1, 1, 0
1.01166265, 1, 0, 0
1.01166277, 1, 1, 0
1.01166287, 1, 0, 0
1.01166316, 1, 1, 0
1.01166326, 1, 0, 0
1.01166349, 1, 1, 0
1.01166360, 1, 0, 0
1.01166377, 1, 1, 0
1.01166387, 1, 0, 0
1.01166421, 1, 1, 0
1.01166432, 1, 0, 0
1.01166511, 1, 1, 0
1.01166521, 1, 0, 0
1.01166555, 1, 1, 0
1.01166582, 1, 0, 0
1.01166616, 1, 1, 0
1.01166626, 1, 0, 0
1.01166666, 1, 1, 0
1.01166676, 1, 0, 0
1.01166722, 1, 1, 0
1.01166732, 1, 0, 0
1.01166900, 1, 1, 0
1.01166910, 1, 0, 0
1.01166916, 1, 1, 0
1.01166938, 1, 0, 0
1.01167005, 1, 1, 0
1.01167015, 1, 0, 0
1.01167027, 1, 1, 0
1.01167038, 1, 0, 0
1.01167049, 1, 1, 0
1.01167060, 1, 0, 0
1.01167077, 1, 1, 0
1.01167088, 1, 0, 0
1.01167099, 1, 1, 0
1.01167110, 1, 0, 0
1.01167127, 1, 1, 0
1.01167138, 1, 0, 0
1.01167149, 1, 1, 0
1.01167160, 1, 0, 0
1.01167177, 1, 1, 0
1.01167188, 1, 0, 0
1.01167205, 1, 1, 0
1.01167215, 1, 0, 0
1.01167227, 1, 1, 0
1.01167238, 1, 0, 0
1.01169548, 0, 0, 0
1.01169749, 1, 0, 0
1.01170206, 1, 1, 0
1.01170238, 1, 0, 0
1.01170250, 1, 1, 0
1.01170260, 1, 0, 0
1.01170278, 1, 1, 0
1.01170288, 1, 0, 0
1.01170316, 1, 1, 0
1.01170327, 1, 0, 0
1.01170366, 1, 1, 0
1.01170377, 1, 0, 0
1.01170405, 1, 1, 0
1.01170416, 1, 0, 0
1.01170428, 1, 1, 0
1.01170438, 1, 0, 0
1.01170455, 1, 1, 0
1.01170466, 1, 0, 0
1.01170483, 1, 1, 0
1.01170488, 1, 0, 0
1.01170550, 1, 1, 0
1.01170560, 1, 0, 0
1.01170578, 1, 1, 0
1.01170588, 1, 0, 0
1.01170605, 1, 1, 0
1.01170616, 1, 0, 0
1.01170628, 1, 1, 0
1.01170638, 1, 0, 0
1.01170666, 1, 1, 0
1.01170677, 1, 0, 0
1.01170705, 1, 1, 0
1.01170716, 1, 0, 0
1.01170722, 1, 1, 0
1.01170732, 1, 0, 0
1.01170750, 1, 1, 0
1.01170760, 1, 0, 0
1.01170805, 1, 1, 0
1.01170816, 1, 0, 0
1.01170867, 1, 1, 0
1.01170882, 1, 0, 0
1.01170900, 1, 1, 0
1.01170910, 1, 0, 0
1.01170922, 1, 1, 0
1.01170932, 1, 0, 0
1.01170967, 1, 1, 0
1.01170977, 1, 0, 0
1.01171055, 1, 1, 0
1.01171066, 1, 0, 0
1.01171078, 1, 1, 0
1.01171088, 1, 0, 0
1.01171117, 1, 1, 0
1.01171127, 1, 0, 0
1.01171150, 1, 1, 0
1.01171160, 1, 0, 0
1.01171178, 1, 1, 0
1.01171188, 1, 0, 0
1.01171200, 1, 1, 0
1.01171210, 1, 0, 0
1.01171228, 1, 1, 0
1.01171238, 1, 0, 0
1.01171311, 1, 1, 0
1.01171321, 1, 0, 0
1.01171350, 1, 1, 0
1.01171360, 1, 0, 0
1.01171378, 1, 1, 0
1.01171388, 1, 0, 0
1.01171417, 1, 1, 0
1.01171427, 1, 0, 0
1.01171467, 1, 1, 0
1.01171477, 1, 0, 0
1.01171522, 1, 1, 0
1.01171532, 1, 0, 0
1.01171555, 1, 1, 0
1.01171588, 1, 0, 0
1.01171700, 1, 1, 0
1.01171710, 1, 0, 0
1.01171717, 1, 1, 0
1.01171733, 1, 0, 0
1.01171806, 1, 1, 0
1.01171816, 1, 0, 0
1.01171828, 1, 1, 0
1.01171838, 1, 0, 0
1.01171850, 1, 1, 0
1.01171860, 1, 0, 0
1.01171878, 1, 1, 0
1.01171888, 1, 0, 0
1.01171900, 1, 1, 0
1.01171910, 1, 0, 0
1.01171928, 1, 1, 0
1.01171938, 1, 0, 0
1.01171950, 1, 1, 0
1.01171960, 1, 0, 0
1.01171978, 1, 1, 0
1.01171988, 1, 0, 0
1.01172005, 1, 1, 0
1.01172016, 1, 0, 0
1.01172028, 1, 1, 0
1.01172038, 1, 0, 0
1.01174348, 0, 0, 0
1.01174549, 1, 0, 0
1.01175051, 1, 1, 0
1.01175061, 1, 0, 0
1.01175078, 1, 1, 0
1.01175089, 1, 0, 0
1.01175117, 1, 1, 0
1.01175127, 1, 0, 0
1.01175167, 1, 1, 0
1.01175177, 1, 0, 0
1.01175206, 1, 1, 0
1.01175216, 1, 0, 0
1.01175223, 1, 1, 0
1.01175233, 1, 0, 0
1.01175256, 1, 1, 0
1.01175266, 1, 0, 0
1.01175278, 1, 1, 0
1.01175289, 1, 0, 0
1.01175350, 1, 1, 0
1.01175361, 1, 0, 0
1.01175378, 1, 1, 0
1.01175389, 1, 0, 0
1.01175406, 1, 1, 0
1.01175416, 1, 0, 0
1.01175428, 1, 1, 0
1.01175439, 1, 0, 0
1.01175467, 1, 1, 0
1.01175477, 1, 0, 0
1.01175512, 1, 1, 0
1.01175527, 1, 0, 0
1.01175550, 1, 1, 0
1.01175561, 1, 0, 0
1.01175578, 1, 1, 0
1.01175589, 1, 0, 0
1.01175606, 1, 1, 0
1.01175616, 1, 0, 0
1.01175650, 1, 1, 0
1.01175661, 1, 0, 0
1.01175678, 1, 1, 0
1.01175689, 1, 0, 0
1.01175700, 1, 1, 0
1.01175711, 1, 0, 0
1.01175723, 1, 1, 0
1.01175733, 1, 0, 0
1.01175767, 1, 1, 0
1.01175777, 1, 0, 0
1.01175856, 1, 1, 0
1.01175866, 1, 0, 0
1.01175878, 1, 1, 0
1.01175889, 1, 0, 0
1.01175917, 1, 1, 0
1.01175928, 1, 0, 0
1.01175951, 1, 1, 0
1.01175961, 1, 0, 0
1.01175978, 1, 1, 0
1.01175989, 1, 0, 0
1.01176000, 1, 1, 0
1.01176011, 1, 0, 0
1.01176028, 1, 1, 0
1.01176039, 1, 0, 0
1.01176117, 1, 1, 0
1.01176128, 1, 0, 0
1.01176150, 1, 1, 0
1.01176161, 1, 0, 0
1.01176178, 1, 1, 0
1.01176189, 1, 0, 0
1.01176217, 1, 1, 0
1.01176228, 1, 0, 0
1.01176317, 1, 1, 0
1.01176328, 1, 0, 0
1.01176501, 1, 1, 0
1.01176511, 1, 0, 0
1.01176606, 1, 1, 0
1.01176616, 1, 0, 0
1.01176623, 1, 1, 0
1.01176633, 1, 0, 0
1.01176656, 1, 1, 0
1.01176666, 1, 0, 0
1.01176673, 1, 1, 0
1.01176683, 1, 0, 0
1.01176706, 1, 1, 0
1.01176716, 1, 0, 0
1.01176723, 1, 1, 0
1.01176733, 1, 0, 0
1.01176756, 1, 1, 0
1.01176766, 1, 0, 0
1.01176773, 1, 1, 0
1.01176783, 1, 0, 0
1.01176806, 1, 1, 0
1.01176816, 1, 0, 0
1.01176828, 1, 1, 0
1.01176839, 1, 0, 0
1.01179149, 0, 0, 0
1.01179350, 1, 0, 0
1.01179851, 1, 1, 0
1.01179861, 1, 0, 0
1.01179879, 1, 1, 0
1.01179889, 1, 0, 0
1.01179912, 1, 1, 0
1.01179933, 1, 0, 0
1.01179962, 1, 1, 0
1.01179984, 1, 0, 0
1.01180001, 1, 1, 0
1.01180028, 1, 0, 0
1.01180051, 1, 1, 0
1.01180089, 1, 0, 0
1.01180157, 1, 1, 0
1.01180184, 1, 0, 0
1.01180207, 1, 1, 0
1.01180217, 1, 0, 0
1.01180229, 1, 1, 0
1.01180239, 1, 0, 0
1.01180262, 1, 1, 0
1.01180284, 1, 0, 0
1.01180318, 1, 1, 0
1.01180322, 1, 0, 0
1.01180357, 1, 1, 0
1.01180384, 1, 0, 0
1.01180401, 1, 1, 0
1.01180422, 1, 0, 0
1.01180457, 1, 1, 0
1.01180484, 1, 0, 0
1.01180507, 1, 1, 0
1.01180522, 1, 0, 0
1.01180529, 1, 1, 0
1.01180539, 1, 0, 0
1.01180562, 1, 1, 0
1.01180584, 1, 0, 0
1.01180651, 1, 1, 0
1.01180684, 1, 0, 0
1.01180712, 1, 1, 0
1.01180734, 1, 0, 0
1.01180757, 1, 1, 0
1.01180784, 1, 0, 0
1.01180807, 1, 1, 0
1.01180834, 1, 0, 0
1.01180923, 1, 1, 0
1.01180934, 1, 0, 0
1.01180951, 1, 1, 0
1.01180961, 1, 0, 0
1.01180979, 1, 1, 0
1.01180989, 1, 0, 0
1.01181012, 1, 1, 0
1.01181034, 1, 0, 0
1.01181112, 1, 1, 0
1.01181123, 1, 0, 0
1.01181307, 1, 1, 0
1.01181334, 1, 0, 0
1.01181401, 1, 1, 0
1.01181428, 1, 0, 0
1.01181462, 1, 1, 0
1.01181478, 1, 0, 0
1.01181512, 1, 1, 0
1.01181528, 1, 0, 0
1.01181562, 1, 1, 0
1.01181578, 1, 0, 0
1.01181601, 1, 1, 0
1.01181617, 1, 0, 0
1.01181629, 1, 1, 0
1.01181639, 1, 0, 0
1.01183950, 0, 0, 0
1.01184151, 1, 0, 0
1.01188750, 0, 0, 0
1.01188951, 1, 0, 0
1.01193551, 0, 0, 0
1.01193752, 1, 0, 0
1.01198351, 0, 0, 0
1.01198552, 1, 0, 0
1.01203152, 0, 0, 0
1.01203353, 1, 0, 0
1.01207952, 0, 0, 0
1.01208154, 1, 0, 0
1.01208610, 1, 1, 0
1.01208637, 1, 0, 0
1.01208716, 1, 1, 0
1.01208731, 1, 0, 0
1.01208816, 1, 1, 0
1.01208831, 1, 0, 0
1.01208860, 1, 1, 0
1.01208881, 1, 0, 0
1.01208910, 1, 1, 0
1.01208937, 1, 0, 0
1.01209077, 1, 1, 0
1.01209087, 1, 0, 0
1.01209110, 1, 1, 0
1.01209137, 1, 0, 0
1.01209166, 1, 1, 0
1.01209182, 1, 0, 0
1.01209210, 1, 1, 0
1.01209237, 1, 0, 0
1.01209271, 1, 1, 0
1.01209282, 1, 0, 0
1.01209371, 1, 1, 0
1.01209382, 1, 0, 0
1.01209410, 1, 1, 0
1.01209437, 1, 0, 0
1.01209521, 1, 1, 0
1.01209532, 1, 0, 0
1.01209566, 1, 1, 0
1.01209582, 1, 0, 0
1.01209616, 1, 1, 0
1.01209626, 1, 0, 0
1.01212753, 0, 0, 0
1.01212954, 1, 0, 0
1.01213405, 1, 1, 0
1.01213415, 1, 0, 0
1.01213433, 1, 1, 0
1.01213443, 1, 0, 0
1.01213511, 1, 1, 0
1.01213521, 1, 0, 0
1.01213527, 1, 1, 0
1.01213538, 1, 0, 0
1.01213611, 1, 1, 0
1.01213621, 1, 0, 0
1.01213627, 1, 1, 0
1.01213638, 1, 0, 0
1.01213655, 1, 1, 0
1.01213665, 1, 0, 0
1.01213677, 1, 1, 0
1.01213688, 1, 0, 0
1.01213705, 1, 1, 0
1.01213715, 1, 0, 0
1.01213733, 1, 1, 0
1.01213743, 1, 0, 0
1.01213872, 1, 1, 0
1.01213882, 1, 0, 0
1.01213905, 1, 1, 0
1.01213915, 1, 0, 0
1.01213933, 1, 1, 0
1.01213943, 1, 0, 0
1.01213961, 1, 1, 0
1.01213971, 1, 0, 0
1.01213977, 1, 1, 0
1.01213988, 1, 0, 0
1.01214005, 1, 1, 0
1.01214015, 1, 0, 0
1.01214033, 1, 1, 0
1.01214043, 1, 0, 0
1.01214066, 1, 1, 0
1.01214082, 1, 0, 0
1.01214166, 1, 1, 0
1.01214182, 1, 0, 0
1.01214205, 1, 1, 0
1.01214215, 1, 0, 0
1.01214233, 1, 1, 0
1.01214243, 1, 0, 0
1.01214316, 1, 1, 0
1.01214332, 1, 0, 0
1.01214361, 1, 1, 0
1.01214371, 1, 0, 0
1.01214422, 1, 1, 0
1.01214432, 1, 0, 0
1.01217554, 0, 0, 0
1.01217755, 1, 0, 0
1.01218233, 1, 1, 0
1.01218244, 1, 0, 0
1.01218306, 1, 1, 0
1.01218316, 1, 0, 0
1.01218333, 1, 1, 0
1.01218344, 1, 0, 0
1.01218406, 1, 1, 0
1.01218416, 1, 0, 0
1.01218433, 1, 1, 0
